Corporate ID,Scientist,Person,ABCK_Ki,ABCK_Cell,ABCK_WB,PBadjCell,H-PB_%F,H-CL,CACO,AURKA,FGFRx,FLTx,CDK15,CKD13,PRK,PDGFR BETA,TRKA,HEK293_%I(20 uM),HERG_%I(30 uM),ABCK_1mM,Lot ID,Parent MW,CACO(50 uM),C-CL,C-CL_F%,R-CL,R-CL_F%,1A2_%I(15 uM),1A2_%I(20 uM),1A2_%I(25 uM),1A2_IC50 (uM),2B6_%I(15 uM),2B6_%I(20 uM),2B6_%I(25 uM),2B6_IC50 (uM),2C19_%I(15 uM),2C19_%I(20 uM),2C19_%I(25 uM),2C19_IC50 (uM),2C8_%I(15 uM),2C8_%I(20 uM),2C8_%I(25 uM),2C8_IC50 (uM),2C9_%I(15 uM),2C9_%I(20 uM),2C9_%I(25 uM),2C9_IC50 (uM),2D6_%I(15 uM),2D6_%I(20 uM),2D6_%I(25 uM),2D6_IC50 (uM),3A4_MDZ_%I(15 uM),3A4_MDZ_%I(20 uM),3A4_MDZ_%I(25 uM),3A4_MDZ_IC50 (uM),3A4_TST_%I(15 uM),3A4_TST_%I(20 uM),3A4_TST_%I(25 uM),3A4_TST_IC50 (uM),TDI_2C19_%AR(10 uM),TDI_2C19_%AR(2.5 uM),TDI_2C19_%AR(25 uM),TDI_2C19(10 uM),TDI_2C19(2.5 uM),TDI_2C19(25 uM),TDI_2C9_%AR(10 uM),TDI_2C9_%AR(2.5 uM),TDI_2C9_%AR(25 uM),TDI_2C9(10 uM),TDI_2C9(2.5 uM),TDI_2C9(25 uM),TDI_2D6_%AR(10 uM),TDI_2D6_%AR(2.5 uM),TDI_2D6_%AR(25 uM),TDI_2D6(10 uM),TDI_2D6(2.5 uM),TDI_2D6(25 uM),TDI_3A4_%AR(10 uM),TDI_3A4_%AR(2.5 uM),TDI_3A4_%AR(25 uM),TDI_3A4(10 uM),TDI_3A4(2.5 uM),TDI_3A4(25 uM),HERG_%I(6 uM),HERG_%I(15 uM),PATCH%I(5 uM),PATCH%I(10 uM),KARPAS,FGFR3_BAF3_LUMI,HEK293_%I(4 uM),HEK293_%I(10 uM),HEK293,ABCK_WB_PLASMA_PSLP76,ABCK_WB_JURKAT_PSLP76,ABCK_WB_PERK,ABCK_WB_PERK_Emax,TF1-BCRABL,FASSIF (ug/mL),PH7.4 (ug/mL),SGF (ug/mL),SGK2,IDO_HELA,PI3KA_SPA_2UM_ATP,PI3KA_PAKT_SKOV3_ICW,PI3KD_HUM_ENZ_SPA_2UM_ATP,PI3KD-RAMOS,SUDHL6-PROLIF-LUM,PI3KG_SPA_2UM_ATP,AXL,JNK1,SGK3,H-CL_F%,cLogP_LogP,cPSA_PSA (A2),AKT1,AURKB,BRAF,BTK,CAMK2D,CHEK1,CHEK2,CLK3,DDR2,DYRK2,EGFR,EPHA2,EPHB4,ERBB4,FAK,GSK3B,HIPK3,ABCK,IGF1R,IKKA,IKKB,JAK1,JAK2,KIT,LOK,LRRK2,MAP3K8,MAP4K2,MAPKAPK2,MINK,MSSK1,NLK,PAK1,PAK4,PHKG2,PIM1,PIM2,PKCD,PRKD1,RET,ROCK1,RPS6KB1,RSK2,SGK1,SRC,STK4,SYK,TGFBR1,TIE2,ZAP70,Mol Block
IDNUMz0319,HYE,HY,2,103,0,0,0,0,0,750,796,486,2049,430,178,1187,66,101,63,111,1,400.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1ccc(c2)Br)Nc1scc(n1)C
IDNUMz0320,HYE,HY,4.5,167,0,4073,4.1,0.8,0.36,2565,1836,1389,5987,2340,968,4965,173,99,97,266,1,400.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Nc1n[nH]c2c1c(F)ccc2)COc1ccccc1n1cnnc1
IDNUMz0368,HYE,HY,24,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,100,71,763,1,413.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COc1ccc2c(c1)ccn2CC(=O)Nc1n[nH]c2c1c(F)ccc2
IDNUMz0369,HYE,HY,20,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,100,43,1069,1,414.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Nc1n[nH]c2c1cccc2)CCN1C(=O)c2c(C1=O)cncc2
IDNUMz0371,HYE,HY,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,26,2624,1,438.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Nc1n[nH]c2c1c(F)ccc2)C[C@@H]1NC(=O)c2c(NC1=O)cccc2
IDNUMz0373,HYE,HY,5.6,761,0,0,0,0,0,1807,1555,987,3982,1149,279,1943,297,101,65,644,1,438.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)Nc1ccc(cc1Cl)Cl
IDNUMz0378,HYE,HY,27,995,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,856,1,448.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)Nc1c(C)nn(c1C)C(C)C
IDNUMz0380,HYE,HY,4.2,730,0,0,0,0,0,813,757,127,1545,246,149,837,52,100,28,198,1,410.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CN(CCCNC(=O)C1CC(=O)N(C1)c1n[nH]c2c1cccc2)C
IDNUMz0382,HYE,HY,1.4,110,0,0,0,0,0,469,786,384,1472,585,421,1186,104,100,87,81,1,409.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)c1[nH]c(c(c1C)C(=O)Nc1n[nH]c2c1cccc2)C
IDNUMz0385,HYE,HY,1.8,159,0,2178,7.3,0.6,0.26,1909,511,1544,1511,1745,285,2176,228,98,93,123,1,445.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4.7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)NCc1nnc2n1cccc2
IDNUMz0386,ASOKOLSKY,AS,68,14200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,8430,1,389.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)Nc1cccnc1
IDNUMz0387,ASOKOLSKY,AS,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,10000,1,403.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1c(F)ccc2)NC1CCCC1
IDNUMz0388,KZHANG,KZ,27,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7.4,1197,1,437.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fc1ccc2c(c1)n(CCNC(=O)c1n[nH]c3c1cccc3)cc2
IDNUMz0389,ASOKOLSKY,AS,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,10000,1,391.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCN1CCCC1CNC(=O)C1CC(=O)N(C1)c1n[nH]c2c1cccc2
IDNUMz0390,ASOKOLSKY,AS,23,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,100,56,1120,1,390.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)NCC(=O)c1ccccc1
IDNUMz0391,KZHANG,KZ,4.8,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,77,326,1,376.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oc1ccc(cc1)CCNC(=O)C1CC(=O)N(C1)c1n[nH]c2c1ccc(c2)Br
IDNUMz0392,QYE,QY,1.7,157,0,826,19,0.6,0.92,2136,384,1119,4219,1000,1472,3378,750,79,30,137,1,430.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5.4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)c1nc(sc1c1ccccc1Cl)NC(=O)c1n[nH]c2c1cccc2
IDNUMz0393,ASOKOLSKY,AS,39,7779,0,0,0,0,0,0,0,0,0,0,0,0,0,100,68,1455,1,404.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)NCCc1ccc(cc1)O
IDNUMz0394,ASOKOLSKY,AS,5,2530,0,0,0,0,0,10000,10000,1191,10000,10000,9666,10000,15,100,81,397,1,420.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oc1ccc(cc1)CCNC(=O)c1n[nH]c2c1cccc2
IDNUMz0395,ASOKOLSKY,AS,15,7940,0,0,0,0,0,10000,10000,4584,10000,10000,10000,10000,24,100,77,1813,1,458.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCN1CCCC1CNC(=O)C1CC(=O)N(C1)c1n[nH]c2c1c(F)ccc2
IDNUMz0396,QYE,QY,7,381,0,0,0,0,0,1697,881,5259,2930,2550,1606,7018,6064,81,39,1023,1,378.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)c1nc(sc1c1cccc(c1)F)NC(=O)c1n[nH]c2c1cccc2
IDNUMz0397,ASOKOLSKY,AS,66,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,100,81,4710,1,402.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)c1nc(sc1C(C)C)NC(=O)C1CC(=O)N(C1)c1n[nH]c2c1cccc2
IDNUMz0398,ASOKOLSKY,AS,49,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,100,79,5631,1,386.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)Nc1n[nH]c(n1)C(C)C
IDNUMz0399,QYE,QY,7.1,601,0,0,0,0,0,1586,779,5047,1972,3050,2185,6554,3444,82,59,680,1,390.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1CCC2)Nc1n[nH]c2c1c(F)ccc2
IDNUMz0400,ASOKOLSKY,AS,33,5799,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,1214,1,440.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1c(F)ccc2)NCCc1ccc(cc1)O
IDNUMz0401,KZHANG,KZ,2.9,221,0,0,0,0,0,901,1592,956,5038,850,376,3885,126,100,81,159,1,376.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)NCCS(=O)(=O)c1ccc(cc1)F
IDNUMz0402,ASOKOLSKY,AS,18,6189,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,1578,1,391.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)c1nc(sc1C)NC(=O)C1CC(=O)N(C1)c1n[nH]c2c1cccc2
IDNUMz0403,QYE,QY,2.3,198,0,0,0,0,0,735,383,1148,1044,571,500,2242,2404,82,32,241,1,404.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1c(F)ccc2)NCC(=O)c1ccccc1
IDNUMz0404,KZHANG,KZ,4.7,465,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12,186,1,426.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)c1[nH]c(c(c1C)C(=O)Nc1n[nH]c2c1ccc(c2)Br)C
IDNUMz0405,ASOKOLSKY,AS,15,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,99,88,861,1,405.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1CC(=O)N(C1)c1n[nH]c2c1cccc2)Nc1c(C)nn(c1C)C
